#Station Long Name,MURRAY RIVER @ TOCUMWAL
#Station Number,409202
#Station Location Latitude,-35.81351719
#Station Location Longitude,145.5566847
#Parameter Type Name,Water Course Discharge
#Timeseries Name,DMQaQc.Merged.DailyMean.24HR
#Unit Name,cubic meter per second
#DATA_OWNER_NAME,VIC - Department of Environment, Land, Water and Planning
#Rows,16505
#Timestamp,Value,Interpolation Type,Quality Code
1974-12-10T00:00:00.000+10:00,,603,-1
1974-12-11T00:00:00.000+10:00,183.639,603,110
1974-12-12T00:00:00.000+10:00,182.792,603,110
1974-12-13T00:00:00.000+10:00,180.225,603,110
1974-12-14T00:00:00.000+10:00,183.467,603,110
1974-12-15T00:00:00.000+10:00,194.173,603,110
1974-12-16T00:00:00.000+10:00,198.993,603,110
1974-12-17T00:00:00.000+10:00,197.266,603,110
1974-12-18T00:00:00.000+10:00,192.900,603,110
1974-12-19T00:00:00.000+10:00,182.800,603,110
1974-12-20T00:00:00.000+10:00,178.611,603,110
1974-12-21T00:00:00.000+10:00,166.513,603,110
1974-12-22T00:00:00.000+10:00,147.946,603,110
1974-12-23T00:00:00.000+10:00,130.838,603,110
1974-12-24T00:00:00.000+10:00,122.923,603,110
1974-12-25T00:00:00.000+10:00,121.026,603,110
1974-12-26T00:00:00.000+10:00,120.504,603,110
1974-12-27T00:00:00.000+10:00,121.645,603,110
1974-12-28T00:00:00.000+10:00,123.684,603,110
1974-12-29T00:00:00.000+10:00,125.274,603,110
1974-12-30T00:00:00.000+10:00,123.927,603,110
1974-12-31T00:00:00.000+10:00,118.725,603,110
1975-01-01T00:00:00.000+10:00,118.557,603,110
1975-01-02T00:00:00.000+10:00,119.822,603,110
1975-01-03T00:00:00.000+10:00,120.646,603,110
1975-01-04T00:00:00.000+10:00,120.184,603,110
1975-01-05T00:00:00.000+10:00,120.371,603,110
1975-01-06T00:00:00.000+10:00,120.956,603,110
1975-01-07T00:00:00.000+10:00,120.775,603,110
1975-01-08T00:00:00.000+10:00,120.335,603,110
1975-01-09T00:00:00.000+10:00,117.671,603,110
1975-01-10T00:00:00.000+10:00,115.245,603,110
1975-01-11T00:00:00.000+10:00,113.961,603,110
1975-01-12T00:00:00.000+10:00,113.608,603,110
1975-01-13T00:00:00.000+10:00,113.401,603,110
1975-01-14T00:00:00.000+10:00,114.217,603,110
1975-01-15T00:00:00.000+10:00,115.856,603,110
1975-01-16T00:00:00.000+10:00,116.230,603,110
1975-01-17T00:00:00.000+10:00,114.020,603,110
1975-01-18T00:00:00.000+10:00,112.993,603,110
1975-01-19T00:00:00.000+10:00,112.867,603,110
1975-01-20T00:00:00.000+10:00,112.433,603,110
1975-01-21T00:00:00.000+10:00,112.827,603,110
1975-01-22T00:00:00.000+10:00,111.436,603,10
1975-01-23T00:00:00.000+10:00,108.895,603,10
1975-01-24T00:00:00.000+10:00,107.379,603,10
1975-01-25T00:00:00.000+10:00,107.908,603,10
1975-01-26T00:00:00.000+10:00,105.843,603,10
1975-01-27T00:00:00.000+10:00,103.243,603,10
1975-01-28T00:00:00.000+10:00,102.563,603,10
1975-01-29T00:00:00.000+10:00,102.169,603,10
1975-01-30T00:00:00.000+10:00,101.619,603,10
1975-01-31T00:00:00.000+10:00,102.161,603,10
1975-02-01T00:00:00.000+10:00,120.452,603,10
1975-02-02T00:00:00.000+10:00,125.699,603,10
1975-02-03T00:00:00.000+10:00,124.766,603,10
1975-02-04T00:00:00.000+10:00,124.117,603,10
1975-02-05T00:00:00.000+10:00,124.159,603,10
1975-02-06T00:00:00.000+10:00,119.757,603,10
1975-02-07T00:00:00.000+10:00,115.848,603,10
1975-02-08T00:00:00.000+10:00,114.602,603,10
1975-02-09T00:00:00.000+10:00,114.043,603,10
1975-02-10T00:00:00.000+10:00,113.715,603,10
1975-02-11T00:00:00.000+10:00,114.485,603,10
1975-02-12T00:00:00.000+10:00,119.872,603,10
1975-02-13T00:00:00.000+10:00,125.470,603,10
1975-02-14T00:00:00.000+10:00,126.267,603,10
1975-02-15T00:00:00.000+10:00,126.011,603,10
1975-02-16T00:00:00.000+10:00,125.056,603,10
1975-02-17T00:00:00.000+10:00,125.463,603,10
1975-02-18T00:00:00.000+10:00,126.357,603,10
1975-02-19T00:00:00.000+10:00,125.377,603,10
1975-02-20T00:00:00.000+10:00,125.784,603,10
1975-02-21T00:00:00.000+10:00,126.265,603,10
1975-02-22T00:00:00.000+10:00,125.079,603,10
1975-02-23T00:00:00.000+10:00,124.596,603,10
1975-02-24T00:00:00.000+10:00,124.416,603,10
1975-02-25T00:00:00.000+10:00,123.508,603,10
1975-02-26T00:00:00.000+10:00,122.214,603,10
1975-02-27T00:00:00.000+10:00,123.916,603,10
1975-02-28T00:00:00.000+10:00,124.951,603,10
1975-03-01T00:00:00.000+10:00,121.597,603,10
1975-03-02T00:00:00.000+10:00,120.288,603,10
1975-03-03T00:00:00.000+10:00,120.103,603,10
1975-03-04T00:00:00.000+10:00,119.904,603,10
1975-03-05T00:00:00.000+10:00,119.687,603,10
1975-03-06T00:00:00.000+10:00,119.482,603,10
1975-03-07T00:00:00.000+10:00,119.093,603,10
1975-03-08T00:00:00.000+10:00,118.779,603,10
1975-03-09T00:00:00.000+10:00,119.114,603,10
1975-03-10T00:00:00.000+10:00,120.365,603,10
1975-03-11T00:00:00.000+10:00,122.726,603,10
1975-03-12T00:00:00.000+10:00,127.969,603,10
1975-03-13T00:00:00.000+10:00,127.715,603,10
1975-03-14T00:00:00.000+10:00,129.780,603,10
1975-03-15T00:00:00.000+10:00,143.689,603,10
1975-03-16T00:00:00.000+10:00,149.644,603,10
1975-03-17T00:00:00.000+10:00,152.113,603,10
1975-03-18T00:00:00.000+10:00,152.160,603,10
1975-03-19T00:00:00.000+10:00,148.946,603,10
1975-03-20T00:00:00.000+10:00,147.663,603,10
1975-03-21T00:00:00.000+10:00,147.265,603,10
1975-03-22T00:00:00.000+10:00,146.129,603,10
1975-03-23T00:00:00.000+10:00,147.145,603,10
1975-03-24T00:00:00.000+10:00,146.064,603,10
1975-03-25T00:00:00.000+10:00,136.563,603,10
1975-03-26T00:00:00.000+10:00,131.254,603,10
1975-03-27T00:00:00.000+10:00,132.272,603,10
1975-03-28T00:00:00.000+10:00,133.615,603,10
1975-03-29T00:00:00.000+10:00,131.063,603,10
1975-03-30T00:00:00.000+10:00,128.735,603,10
1975-03-31T00:00:00.000+10:00,128.313,603,10
1975-04-01T00:00:00.000+10:00,128.712,603,10
1975-04-02T00:00:00.000+10:00,128.500,603,10
1975-04-03T00:00:00.000+10:00,128.042,603,10
1975-04-04T00:00:00.000+10:00,128.047,603,10
1975-04-05T00:00:00.000+10:00,129.270,603,10
1975-04-06T00:00:00.000+10:00,133.311,603,10
1975-04-07T00:00:00.000+10:00,139.800,603,10
1975-04-08T00:00:00.000+10:00,152.010,603,10
1975-04-09T00:00:00.000+10:00,149.640,603,10
1975-04-10T00:00:00.000+10:00,130.300,603,10
1975-04-11T00:00:00.000+10:00,125.781,603,10
1975-04-12T00:00:00.000+10:00,123.699,603,10
1975-04-13T00:00:00.000+10:00,122.836,603,10
1975-04-14T00:00:00.000+10:00,122.569,603,10
1975-04-15T00:00:00.000+10:00,122.297,603,10
1975-04-16T00:00:00.000+10:00,122.144,603,10
1975-04-17T00:00:00.000+10:00,121.610,603,10
1975-04-18T00:00:00.000+10:00,120.910,603,10
1975-04-19T00:00:00.000+10:00,120.309,603,10
1975-04-20T00:00:00.000+10:00,119.804,603,10
1975-04-21T00:00:00.000+10:00,119.846,603,10
1975-04-22T00:00:00.000+10:00,119.891,603,10
1975-04-23T00:00:00.000+10:00,119.965,603,10
1975-04-24T00:00:00.000+10:00,119.961,603,10
1975-04-25T00:00:00.000+10:00,119.619,603,10
1975-04-26T00:00:00.000+10:00,118.393,603,10
1975-04-27T00:00:00.000+10:00,114.202,603,10
1975-04-28T00:00:00.000+10:00,112.794,603,10
1975-04-29T00:00:00.000+10:00,114.513,603,10
1975-04-30T00:00:00.000+10:00,116.018,603,10
1975-05-01T00:00:00.000+10:00,111.648,603,10
1975-05-02T00:00:00.000+10:00,113.132,603,10
1975-05-03T00:00:00.000+10:00,118.496,603,10
1975-05-04T00:00:00.000+10:00,109.340,603,10
1975-05-05T00:00:00.000+10:00,102.590,603,10
1975-05-06T00:00:00.000+10:00,100.710,603,10
1975-05-07T00:00:00.000+10:00,100.123,603,10
1975-05-08T00:00:00.000+10:00,100.084,603,10
1975-05-09T00:00:00.000+10:00,103.080,603,10
1975-05-10T00:00:00.000+10:00,109.508,603,10
1975-05-11T00:00:00.000+10:00,115.462,603,10
1975-05-12T00:00:00.000+10:00,123.792,603,10
1975-05-13T00:00:00.000+10:00,127.135,603,10
1975-05-14T00:00:00.000+10:00,127.522,603,10
1975-05-15T00:00:00.000+10:00,126.863,603,10
1975-05-16T00:00:00.000+10:00,126.184,603,10
1975-05-17T00:00:00.000+10:00,125.814,603,10
1975-05-18T00:00:00.000+10:00,125.065,603,10
1975-05-19T00:00:00.000+10:00,123.547,603,10
1975-05-20T00:00:00.000+10:00,117.419,603,10
1975-05-21T00:00:00.000+10:00,90.724,603,10
1975-05-22T00:00:00.000+10:00,70.696,603,10
1975-05-23T00:00:00.000+10:00,65.072,603,10
1975-05-24T00:00:00.000+10:00,67.564,603,10
1975-05-25T00:00:00.000+10:00,110.048,603,10
1975-05-26T00:00:00.000+10:00,131.027,603,10
1975-05-27T00:00:00.000+10:00,134.375,603,10
1975-05-28T00:00:00.000+10:00,134.267,603,10
1975-05-29T00:00:00.000+10:00,132.339,603,10
1975-05-30T00:00:00.000+10:00,130.965,603,10
1975-05-31T00:00:00.000+10:00,131.011,603,10
1975-06-01T00:00:00.000+10:00,135.575,603,10
1975-06-02T00:00:00.000+10:00,137.368,603,10
1975-06-03T00:00:00.000+10:00,137.383,603,10
1975-06-04T00:00:00.000+10:00,138.343,603,10
1975-06-05T00:00:00.000+10:00,137.849,603,10
1975-06-06T00:00:00.000+10:00,135.618,603,10
1975-06-07T00:00:00.000+10:00,134.121,603,10
1975-06-08T00:00:00.000+10:00,136.481,603,10
1975-06-09T00:00:00.000+10:00,138.479,603,10
1975-06-10T00:00:00.000+10:00,137.409,603,10
1975-06-11T00:00:00.000+10:00,137.219,603,10
1975-06-12T00:00:00.000+10:00,137.471,603,10
1975-06-13T00:00:00.000+10:00,137.038,603,10
1975-06-14T00:00:00.000+10:00,130.149,603,10
1975-06-15T00:00:00.000+10:00,104.972,603,10
1975-06-16T00:00:00.000+10:00,79.875,603,10
1975-06-17T00:00:00.000+10:00,77.276,603,10
1975-06-18T00:00:00.000+10:00,77.852,603,10
1975-06-19T00:00:00.000+10:00,70.252,603,10
1975-06-20T00:00:00.000+10:00,64.285,603,10
1975-06-21T00:00:00.000+10:00,61.059,603,10
1975-06-22T00:00:00.000+10:00,57.441,603,10
1975-06-23T00:00:00.000+10:00,54.592,603,10
1975-06-24T00:00:00.000+10:00,53.186,603,10
1975-06-25T00:00:00.000+10:00,52.976,603,10
1975-06-26T00:00:00.000+10:00,53.067,603,10
1975-06-27T00:00:00.000+10:00,52.096,603,10
1975-06-28T00:00:00.000+10:00,50.632,603,10
1975-06-29T00:00:00.000+10:00,50.102,603,10
1975-06-30T00:00:00.000+10:00,50.057,603,10
1975-07-01T00:00:00.000+10:00,51.617,603,10
1975-07-02T00:00:00.000+10:00,53.766,603,10
1975-07-03T00:00:00.000+10:00,57.607,603,10
1975-07-04T00:00:00.000+10:00,63.765,603,10
1975-07-05T00:00:00.000+10:00,69.886,603,10
1975-07-06T00:00:00.000+10:00,70.199,603,10
1975-07-07T00:00:00.000+10:00,74.101,603,10
1975-07-08T00:00:00.000+10:00,79.733,603,10
1975-07-09T00:00:00.000+10:00,86.647,603,10
1975-07-10T00:00:00.000+10:00,92.792,603,10
1975-07-11T00:00:00.000+10:00,89.206,603,10
1975-07-12T00:00:00.000+10:00,82.700,603,10
1975-07-13T00:00:00.000+10:00,102.862,603,10
1975-07-14T00:00:00.000+10:00,104.685,603,10
1975-07-15T00:00:00.000+10:00,104.165,603,10
1975-07-16T00:00:00.000+10:00,109.217,603,10
1975-07-17T00:00:00.000+10:00,118.208,603,10
1975-07-18T00:00:00.000+10:00,130.125,603,10
1975-07-19T00:00:00.000+10:00,166.889,603,10
1975-07-20T00:00:00.000+10:00,231.462,603,10
1975-07-21T00:00:00.000+10:00,314.751,603,10
1975-07-22T00:00:00.000+10:00,372.979,603,10
1975-07-23T00:00:00.000+10:00,405.570,603,10
1975-07-24T00:00:00.000+10:00,420.448,603,10
1975-07-25T00:00:00.000+10:00,428.306,603,10
1975-07-26T00:00:00.000+10:00,430.694,603,10
1975-07-27T00:00:00.000+10:00,423.589,603,10
1975-07-28T00:00:00.000+10:00,411.776,603,10
1975-07-29T00:00:00.000+10:00,389.260,603,10
1975-07-30T00:00:00.000+10:00,367.731,603,10
1975-07-31T00:00:00.000+10:00,370.828,603,10
1975-08-01T00:00:00.000+10:00,380.873,603,10
1975-08-02T00:00:00.000+10:00,393.719,603,10
1975-08-03T00:00:00.000+10:00,407.735,603,10
1975-08-04T00:00:00.000+10:00,412.823,603,10
1975-08-05T00:00:00.000+10:00,418.514,603,10
1975-08-06T00:00:00.000+10:00,441.842,603,10
1975-08-07T00:00:00.000+10:00,477.386,603,10
1975-08-08T00:00:00.000+10:00,519.947,603,10
1975-08-09T00:00:00.000+10:00,569.325,603,10
1975-08-10T00:00:00.000+10:00,614.668,603,10
1975-08-11T00:00:00.000+10:00,647.254,603,10
1975-08-12T00:00:00.000+10:00,660.953,603,10
1975-08-13T00:00:00.000+10:00,662.528,603,10
1975-08-14T00:00:00.000+10:00,662.099,603,10
1975-08-15T00:00:00.000+10:00,654.059,603,10
1975-08-16T00:00:00.000+10:00,636.170,603,10
1975-08-17T00:00:00.000+10:00,610.148,603,10
1975-08-18T00:00:00.000+10:00,586.382,603,10
1975-08-19T00:00:00.000+10:00,574.725,603,10
1975-08-20T00:00:00.000+10:00,566.766,603,10
1975-08-21T00:00:00.000+10:00,560.568,603,10
1975-08-22T00:00:00.000+10:00,558.846,603,10
1975-08-23T00:00:00.000+10:00,559.222,603,10
1975-08-24T00:00:00.000+10:00,561.094,603,10
1975-08-25T00:00:00.000+10:00,568.100,603,10
1975-08-26T00:00:00.000+10:00,593.811,603,10
1975-08-27T00:00:00.000+10:00,646.163,603,10
1975-08-28T00:00:00.000+10:00,715.739,603,10
1975-08-29T00:00:00.000+10:00,763.334,603,10
1975-08-30T00:00:00.000+10:00,775.549,603,10
1975-08-31T00:00:00.000+10:00,762.923,603,10
1975-09-01T00:00:00.000+10:00,739.217,603,10
1975-09-02T00:00:00.000+10:00,729.429,603,10
1975-09-03T00:00:00.000+10:00,729.473,603,10
1975-09-04T00:00:00.000+10:00,729.603,603,10
1975-09-05T00:00:00.000+10:00,728.266,603,10
1975-09-06T00:00:00.000+10:00,716.936,603,10
1975-09-07T00:00:00.000+10:00,707.163,603,10
1975-09-08T00:00:00.000+10:00,690.444,603,10
1975-09-09T00:00:00.000+10:00,679.043,603,10
1975-09-10T00:00:00.000+10:00,672.435,603,10
1975-09-11T00:00:00.000+10:00,658.200,603,10
1975-09-12T00:00:00.000+10:00,615.037,603,10
1975-09-13T00:00:00.000+10:00,525.428,603,10
1975-09-14T00:00:00.000+10:00,496.592,603,10
1975-09-15T00:00:00.000+10:00,509.670,603,10
1975-09-16T00:00:00.000+10:00,519.563,603,10
1975-09-17T00:00:00.000+10:00,532.932,603,10
1975-09-18T00:00:00.000+10:00,584.776,603,10
1975-09-19T00:00:00.000+10:00,657.042,603,10
1975-09-20T00:00:00.000+10:00,753.472,603,10
1975-09-21T00:00:00.000+10:00,1059.407,603,10
1975-09-22T00:00:00.000+10:00,1368.570,603,10
1975-09-23T00:00:00.000+10:00,1396.042,603,10
1975-09-24T00:00:00.000+10:00,1350.718,603,10
1975-09-25T00:00:00.000+10:00,1215.593,603,10
1975-09-26T00:00:00.000+10:00,1126.403,603,10
1975-09-27T00:00:00.000+10:00,1081.512,603,10
1975-09-28T00:00:00.000+10:00,1034.121,603,10
1975-09-29T00:00:00.000+10:00,985.047,603,10
1975-09-30T00:00:00.000+10:00,967.731,603,10
1975-10-01T00:00:00.000+10:00,939.551,603,10
1975-10-02T00:00:00.000+10:00,896.409,603,10
1975-10-03T00:00:00.000+10:00,847.643,603,10
1975-10-04T00:00:00.000+10:00,808.618,603,10
1975-10-05T00:00:00.000+10:00,771.903,603,10
1975-10-06T00:00:00.000+10:00,748.743,603,10
1975-10-07T00:00:00.000+10:00,724.257,603,10
1975-10-08T00:00:00.000+10:00,705.785,603,10
1975-10-09T00:00:00.000+10:00,685.309,603,10
1975-10-10T00:00:00.000+10:00,697.293,603,10
1975-10-11T00:00:00.000+10:00,747.046,603,10
1975-10-12T00:00:00.000+10:00,845.554,603,10
1975-10-13T00:00:00.000+10:00,894.395,603,10
1975-10-14T00:00:00.000+10:00,902.794,603,10
1975-10-15T00:00:00.000+10:00,931.034,603,10
1975-10-16T00:00:00.000+10:00,976.144,603,10
1975-10-17T00:00:00.000+10:00,995.654,603,10
1975-10-18T00:00:00.000+10:00,974.230,603,10
1975-10-19T00:00:00.000+10:00,942.877,603,10
1975-10-20T00:00:00.000+10:00,942.801,603,10
1975-10-21T00:00:00.000+10:00,953.420,603,10
1975-10-22T00:00:00.000+10:00,943.824,603,10
1975-10-23T00:00:00.000+10:00,929.598,603,10
1975-10-24T00:00:00.000+10:00,907.668,603,10
1975-10-25T00:00:00.000+10:00,848.687,603,10
1975-10-26T00:00:00.000+10:00,849.113,603,10
1975-10-27T00:00:00.000+10:00,918.345,603,10
1975-10-28T00:00:00.000+10:00,1091.186,603,10
1975-10-29T00:00:00.000+10:00,2126.434,603,10
1975-10-30T00:00:00.000+10:00,2757.881,603,10
1975-10-31T00:00:00.000+10:00,2157.642,603,10
1975-11-01T00:00:00.000+10:00,1714.590,603,10
1975-11-02T00:00:00.000+10:00,1434.827,603,10
1975-11-03T00:00:00.000+10:00,1246.806,603,10
1975-11-04T00:00:00.000+10:00,1255.190,603,10
1975-11-05T00:00:00.000+10:00,1249.820,603,10
1975-11-06T00:00:00.000+10:00,1161.059,603,10
1975-11-07T00:00:00.000+10:00,1047.784,603,10
1975-11-08T00:00:00.000+10:00,986.345,603,10
1975-11-09T00:00:00.000+10:00,967.943,603,10
1975-11-10T00:00:00.000+10:00,939.904,603,10
1975-11-11T00:00:00.000+10:00,878.408,603,10
1975-11-12T00:00:00.000+10:00,811.453,603,10
1975-11-13T00:00:00.000+10:00,758.922,603,10
1975-11-14T00:00:00.000+10:00,729.392,603,10
1975-11-15T00:00:00.000+10:00,720.411,603,10
1975-11-16T00:00:00.000+10:00,712.790,603,10
1975-11-17T00:00:00.000+10:00,665.088,603,10
1975-11-18T00:00:00.000+10:00,588.170,603,10
1975-11-19T00:00:00.000+10:00,539.452,603,10
1975-11-20T00:00:00.000+10:00,503.075,603,10
1975-11-21T00:00:00.000+10:00,453.483,603,10
1975-11-22T00:00:00.000+10:00,417.602,603,10
1975-11-23T00:00:00.000+10:00,403.083,603,10
1975-11-24T00:00:00.000+10:00,396.697,603,10
1975-11-25T00:00:00.000+10:00,391.698,603,10
1975-11-26T00:00:00.000+10:00,369.813,603,10
1975-11-27T00:00:00.000+10:00,336.512,603,10
1975-11-28T00:00:00.000+10:00,319.849,603,10
1975-11-29T00:00:00.000+10:00,320.062,603,10
1975-11-30T00:00:00.000+10:00,326.366,603,10
1975-12-01T00:00:00.000+10:00,328.078,603,10
1975-12-02T00:00:00.000+10:00,321.219,603,10
1975-12-03T00:00:00.000+10:00,309.119,603,10
1975-12-04T00:00:00.000+10:00,292.553,603,10
1975-12-05T00:00:00.000+10:00,269.489,603,10
1975-12-06T00:00:00.000+10:00,257.799,603,10
1975-12-07T00:00:00.000+10:00,254.060,603,10
1975-12-08T00:00:00.000+10:00,252.046,603,10
1975-12-09T00:00:00.000+10:00,242.183,603,10
1975-12-10T00:00:00.000+10:00,214.778,603,10
1975-12-11T00:00:00.000+10:00,191.864,603,10
1975-12-12T00:00:00.000+10:00,179.127,603,10
1975-12-13T00:00:00.000+10:00,175.314,603,10
1975-12-14T00:00:00.000+10:00,191.299,603,10
1975-12-15T00:00:00.000+10:00,228.803,603,10
1975-12-16T00:00:00.000+10:00,243.700,603,10
1975-12-17T00:00:00.000+10:00,254.537,603,10
1975-12-18T00:00:00.000+10:00,274.743,603,10
1975-12-19T00:00:00.000+10:00,290.148,603,10
1975-12-20T00:00:00.000+10:00,288.613,603,10
1975-12-21T00:00:00.000+10:00,257.531,603,10
1975-12-22T00:00:00.000+10:00,235.882,603,10
1975-12-23T00:00:00.000+10:00,213.061,603,10
1975-12-24T00:00:00.000+10:00,184.860,603,10
1975-12-25T00:00:00.000+10:00,171.690,603,10
1975-12-26T00:00:00.000+10:00,167.540,603,10
1975-12-27T00:00:00.000+10:00,165.372,603,10
1975-12-28T00:00:00.000+10:00,164.541,603,10
1975-12-29T00:00:00.000+10:00,165.379,603,10
1975-12-30T00:00:00.000+10:00,174.047,603,10
1975-12-31T00:00:00.000+10:00,192.669,603,10
1976-01-01T00:00:00.000+10:00,197.936,603,10
1976-01-02T00:00:00.000+10:00,198.322,603,10
1976-01-03T00:00:00.000+10:00,198.234,603,10
1976-01-04T00:00:00.000+10:00,198.029,603,10
1976-01-05T00:00:00.000+10:00,194.742,603,10
1976-01-06T00:00:00.000+10:00,175.622,603,10
1976-01-07T00:00:00.000+10:00,153.123,603,10
1976-01-08T00:00:00.000+10:00,143.367,603,10
1976-01-09T00:00:00.000+10:00,144.740,603,10
1976-01-10T00:00:00.000+10:00,157.786,603,10
1976-01-11T00:00:00.000+10:00,162.641,603,10
1976-01-12T00:00:00.000+10:00,163.811,603,10
1976-01-13T00:00:00.000+10:00,165.756,603,10
1976-01-14T00:00:00.000+10:00,173.175,603,10
1976-01-15T00:00:00.000+10:00,187.611,603,10
1976-01-16T00:00:00.000+10:00,187.857,603,10
1976-01-17T00:00:00.000+10:00,173.321,603,10
1976-01-18T00:00:00.000+10:00,162.196,603,10
1976-01-19T00:00:00.000+10:00,157.897,603,10
1976-01-20T00:00:00.000+10:00,154.242,603,10
1976-01-21T00:00:00.000+10:00,140.881,603,10
1976-01-22T00:00:00.000+10:00,133.010,603,10
1976-01-23T00:00:00.000+10:00,130.350,603,10
1976-01-24T00:00:00.000+10:00,130.928,603,10
1976-01-25T00:00:00.000+10:00,139.026,603,10
1976-01-26T00:00:00.000+10:00,144.327,603,10
1976-01-27T00:00:00.000+10:00,145.578,603,10
1976-01-28T00:00:00.000+10:00,145.856,603,10
1976-01-29T00:00:00.000+10:00,145.398,603,10
1976-01-30T00:00:00.000+10:00,143.483,603,10
1976-01-31T00:00:00.000+10:00,134.267,603,10
1976-02-01T00:00:00.000+10:00,130.104,603,10
1976-02-02T00:00:00.000+10:00,128.762,603,10
1976-02-03T00:00:00.000+10:00,127.666,603,10
1976-02-04T00:00:00.000+10:00,127.398,603,10
1976-02-05T00:00:00.000+10:00,126.921,603,10
1976-02-06T00:00:00.000+10:00,126.798,603,10
1976-02-07T00:00:00.000+10:00,125.939,603,10
1976-02-08T00:00:00.000+10:00,125.464,603,10
1976-02-09T00:00:00.000+10:00,122.673,603,10
1976-02-10T00:00:00.000+10:00,117.474,603,10
1976-02-11T00:00:00.000+10:00,116.503,603,10
1976-02-12T00:00:00.000+10:00,116.040,603,10
1976-02-13T00:00:00.000+10:00,115.571,603,10
1976-02-14T00:00:00.000+10:00,115.507,603,10
1976-02-15T00:00:00.000+10:00,114.947,603,10
1976-02-16T00:00:00.000+10:00,114.210,603,10
1976-02-17T00:00:00.000+10:00,113.265,603,10
1976-02-18T00:00:00.000+10:00,112.472,603,10
1976-02-19T00:00:00.000+10:00,110.072,603,10
1976-02-20T00:00:00.000+10:00,112.780,603,10
1976-02-21T00:00:00.000+10:00,114.146,603,10
1976-02-22T00:00:00.000+10:00,113.912,603,10
1976-02-23T00:00:00.000+10:00,113.647,603,10
1976-02-24T00:00:00.000+10:00,113.386,603,10
1976-02-25T00:00:00.000+10:00,113.324,603,10
1976-02-26T00:00:00.000+10:00,112.918,603,10
1976-02-27T00:00:00.000+10:00,112.669,603,10
1976-02-28T00:00:00.000+10:00,112.630,603,10
1976-02-29T00:00:00.000+10:00,112.494,603,10
1976-03-01T00:00:00.000+10:00,112.926,603,10
1976-03-02T00:00:00.000+10:00,112.625,603,10
1976-03-03T00:00:00.000+10:00,112.936,603,10
1976-03-04T00:00:00.000+10:00,112.252,603,10
1976-03-05T00:00:00.000+10:00,111.697,603,10
1976-03-06T00:00:00.000+10:00,111.251,603,10
1976-03-07T00:00:00.000+10:00,111.261,603,10
1976-03-08T00:00:00.000+10:00,110.882,603,10
1976-03-09T00:00:00.000+10:00,110.527,603,10
1976-03-10T00:00:00.000+10:00,110.693,603,10
1976-03-11T00:00:00.000+10:00,110.745,603,10
1976-03-12T00:00:00.000+10:00,110.221,603,10
1976-03-13T00:00:00.000+10:00,110.011,603,10
1976-03-14T00:00:00.000+10:00,110.303,603,10
1976-03-15T00:00:00.000+10:00,110.307,603,10
1976-03-16T00:00:00.000+10:00,109.838,603,10
1976-03-17T00:00:00.000+10:00,110.472,603,10
1976-03-18T00:00:00.000+10:00,110.629,603,10
1976-03-19T00:00:00.000+10:00,110.699,603,10
1976-03-20T00:00:00.000+10:00,110.785,603,10
1976-03-21T00:00:00.000+10:00,110.785,603,10
1976-03-22T00:00:00.000+10:00,110.785,603,10
1976-03-23T00:00:00.000+10:00,110.859,603,10
1976-03-24T00:00:00.000+10:00,111.149,603,10
1976-03-25T00:00:00.000+10:00,111.255,603,10
1976-03-26T00:00:00.000+10:00,111.420,603,10
1976-03-27T00:00:00.000+10:00,111.490,603,10
1976-03-28T00:00:00.000+10:00,111.547,603,10
1976-03-29T00:00:00.000+10:00,111.703,603,10
1976-03-30T00:00:00.000+10:00,111.846,603,10
1976-03-31T00:00:00.000+10:00,111.882,603,10
1976-04-01T00:00:00.000+10:00,111.882,603,10
1976-04-02T00:00:00.000+10:00,111.882,603,10
1976-04-03T00:00:00.000+10:00,111.882,603,10
1976-04-04T00:00:00.000+10:00,111.885,603,10
1976-04-05T00:00:00.000+10:00,111.847,603,10
1976-04-06T00:00:00.000+10:00,111.897,603,10
1976-04-07T00:00:00.000+10:00,112.399,603,10
1976-04-08T00:00:00.000+10:00,112.235,603,10
1976-04-09T00:00:00.000+10:00,111.755,603,10
1976-04-10T00:00:00.000+10:00,111.486,603,10
1976-04-11T00:00:00.000+10:00,111.462,603,10
1976-04-12T00:00:00.000+10:00,111.378,603,10
1976-04-13T00:00:00.000+10:00,111.259,603,10
1976-04-14T00:00:00.000+10:00,111.177,603,10
1976-04-15T00:00:00.000+10:00,110.932,603,10
1976-04-16T00:00:00.000+10:00,110.871,603,10
1976-04-17T00:00:00.000+10:00,111.608,603,10
1976-04-18T00:00:00.000+10:00,111.688,603,10
1976-04-19T00:00:00.000+10:00,111.390,603,10
1976-04-20T00:00:00.000+10:00,111.604,603,10
1976-04-21T00:00:00.000+10:00,111.897,603,10
1976-04-22T00:00:00.000+10:00,111.351,603,10
1976-04-23T00:00:00.000+10:00,110.770,603,10
1976-04-24T00:00:00.000+10:00,109.774,603,10
1976-04-25T00:00:00.000+10:00,107.304,603,10
1976-04-26T00:00:00.000+10:00,106.120,603,10
1976-04-27T00:00:00.000+10:00,105.724,603,10
1976-04-28T00:00:00.000+10:00,105.928,603,10
1976-04-29T00:00:00.000+10:00,105.073,603,10
1976-04-30T00:00:00.000+10:00,101.369,603,10
1976-05-01T00:00:00.000+10:00,99.847,603,10
1976-05-02T00:00:00.000+10:00,99.686,603,10
